Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-01 00:00:00-05:00,951.5800170898438,991.4500122070312,950.27001953125,990.9400024414062,1697800,0.0,0.0
2024-03-04 00:00:00-05:00,992.5999755859375,1007.6799926757812,987.75,998.0399780273438,1433000,0.0,0.0
2024-03-05 00:00:00-05:00,989.7100219726562,992.0399780273438,958.6900024414062,968.8400268554688,1259500,0.0,0.0
2024-03-06 00:00:00-05:00,986.9400024414062,1009.6300048828125,981.469970703125,1003.9299926757812,1304500,0.0,0.0
2024-03-07 00:00:00-05:00,1015.6699829101562,1056.3399658203125,1014.8200073242188,1047.3900146484375,1580300,0.0,0.0
2024-03-08 00:00:00-05:00,1038.8800048828125,1040.2099609375,993.22998046875,994.3300170898438,1636700,0.0,0.0
2024-03-11 00:00:00-04:00,979.5,981.030029296875,957.5,962.6699829101562,1432100,0.0,0.0
2024-03-12 00:00:00-04:00,966.7999877929688,984.989990234375,950.47998046875,984.2899780273438,1165200,0.0,0.0
2024-03-13 00:00:00-04:00,983.1599731445312,983.1599731445312,959.0599975585938,968.780029296875,851100,0.0,0.0
2024-03-14 00:00:00-04:00,968.5900268554688,971.469970703125,950.5599975585938,959.780029296875,876600,0.0,0.0
2024-03-15 00:00:00-04:00,954.780029296875,954.780029296875,931.7899780273438,940.2100219726562,1725900,0.0,0.0
2024-03-18 00:00:00-04:00,949.3599853515625,958.2100219726562,939.75,941.3400268554688,821400,0.0,0.0
2024-03-19 00:00:00-04:00,938.5399780273438,956.5900268554688,928.0,951.9099731445312,817600,0.0,0.0
2024-03-20 00:00:00-04:00,956.0700073242188,974.2999877929688,946.8900146484375,970.9199829101562,838600,0.0,0.0
2024-03-21 00:00:00-04:00,1005.010009765625,1005.6599731445312,988.0800170898438,990.7899780273438,1112400,0.0,0.0
2024-03-22 00:00:00-04:00,973.7100219726562,991.0800170898438,972.5700073242188,979.9600219726562,692500,0.0,0.0
2024-03-25 00:00:00-04:00,979.1300048828125,992.280029296875,976.4600219726562,978.9299926757812,860900,0.0,0.0
2024-03-26 00:00:00-04:00,986.739990234375,989.3900146484375,970.8300170898438,971.2999877929688,706000,0.0,0.0
2024-03-27 00:00:00-04:00,978.780029296875,979.2000122070312,964.0700073242188,974.010009765625,572100,0.0,0.0
2024-03-28 00:00:00-04:00,969.5499877929688,971.8699951171875,961.6500244140625,970.469970703125,685700,0.0,0.0
2024-04-01 00:00:00-04:00,979.760009765625,1022.6599731445312,979.760009765625,992.9500122070312,1108500,0.0,0.0
2024-04-02 00:00:00-04:00,968.1300048828125,973.8400268554688,957.1199951171875,966.7100219726562,964000,0.0,0.0
2024-04-03 00:00:00-04:00,965.8800048828125,986.469970703125,962.0999755859375,980.27001953125,892100,0.0,0.0
2024-04-04 00:00:00-04:00,991.989990234375,996.7999877929688,953.3900146484375,953.4099731445312,1269700,0.0,0.0
2024-04-05 00:00:00-04:00,976.5,986.5999755859375,966.9199829101562,979.5499877929688,878100,0.0,0.0
