Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-01 00:00:00-05:00,158.0500030517578,159.02999877929688,157.61000061035156,158.85000610351562,4819800,0.0,0.0
2024-03-04 00:00:00-05:00,157.74000549316406,159.75999450683594,157.6699981689453,159.55999755859375,3841600,0.0,0.0
2024-03-05 00:00:00-05:00,159.4600067138672,159.99000549316406,158.77999877929688,159.32000732421875,4481600,0.0,0.0
2024-03-06 00:00:00-05:00,159.67999267578125,159.99000549316406,158.91000366210938,159.57000732421875,5405700,0.0,0.0
2024-03-07 00:00:00-05:00,159.9499969482422,160.91000366210938,159.47000122070312,160.6199951171875,4783900,0.0,0.0
2024-03-08 00:00:00-05:00,159.85000610351562,161.25,158.2899932861328,160.35000610351562,5080200,0.0,0.0
2024-03-11 00:00:00-04:00,161.33999633789062,162.6199951171875,160.82000732421875,161.5500030517578,5170900,0.0,0.0
2024-03-12 00:00:00-04:00,161.82000732421875,162.52000427246094,161.22999572753906,161.92999267578125,4229100,0.0,0.0
2024-03-13 00:00:00-04:00,162.3800048828125,162.72999572753906,161.3300018310547,162.3000030517578,5410500,0.0,0.0
2024-03-14 00:00:00-04:00,162.24000549316406,162.6199951171875,161.1300048828125,161.5,5848100,0.0,0.0
2024-03-15 00:00:00-04:00,160.6999969482422,161.5,160.3000030517578,161.3800048828125,10956900,0.0,0.0
2024-03-18 00:00:00-04:00,161.47999572753906,162.72000122070312,161.0,161.2100067138672,6086300,0.0,0.0
2024-03-19 00:00:00-04:00,161.8000030517578,162.1699981689453,161.1699981689453,161.8300018310547,6148100,0.0,0.0
2024-03-20 00:00:00-04:00,162.00999450683594,162.39999389648438,161.47000122070312,161.99000549316406,4870300,0.0,0.0
2024-03-21 00:00:00-04:00,162.08999633789062,162.4600067138672,161.1199951171875,161.86000061035156,5211500,0.0,0.0
2024-03-22 00:00:00-04:00,162.1999969482422,162.41000366210938,161.47000122070312,161.66000366210938,6393200,0.0,0.0
2024-03-25 00:00:00-04:00,161.1699981689453,161.66000366210938,159.72999572753906,160.19000244140625,7145600,0.0,0.0
2024-03-26 00:00:00-04:00,160.36000061035156,161.13999938964844,160.13999938964844,160.5500030517578,5842700,0.0,0.0
2024-03-27 00:00:00-04:00,161.36000061035156,162.74000549316406,161.33999633789062,162.61000061035156,6599700,0.0,0.0
2024-03-28 00:00:00-04:00,162.82000732421875,163.13999938964844,161.6999969482422,162.25,7191500,0.0,0.0
2024-04-01 00:00:00-04:00,161.77999877929688,162.07000732421875,159.8000030517578,160.5800018310547,5971900,0.0,0.0
2024-04-02 00:00:00-04:00,159.63999938964844,160.7100067138672,159.63999938964844,160.57000732421875,6771200,0.0,0.0
2024-04-03 00:00:00-04:00,160.6300048828125,160.8800048828125,155.67999267578125,156.14999389648438,9601800,0.0,0.0
2024-04-04 00:00:00-04:00,156.8800048828125,157.0800018310547,155.41000366210938,155.4499969482422,6801700,0.0,0.0
2024-04-05 00:00:00-04:00,155.2899932861328,157.05999755859375,154.69000244140625,156.10000610351562,5120800,0.0,0.0
