Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-01 00:00:00-05:00,105.72000122070312,106.38999938964844,105.37999725341797,105.83999633789062,18459500,0.0,0.0
2024-03-04 00:00:00-05:00,105.66000366210938,105.8499984741211,104.02999877929688,104.36000061035156,18138000,0.0,0.0
2024-03-05 00:00:00-05:00,104.52999877929688,106.2699966430664,104.31999969482422,105.63999938964844,19952700,0.0,0.0
2024-03-06 00:00:00-05:00,106.62000274658203,107.56999969482422,106.1500015258789,106.7699966430664,20472800,0.0,0.0
2024-03-07 00:00:00-05:00,106.5999984741211,107.9800033569336,106.5999984741211,107.37000274658203,15195400,0.0,0.0
2024-03-08 00:00:00-05:00,107.2300033569336,108.4000015258789,106.7699966430664,108.37999725341797,16274600,0.0,0.0
2024-03-11 00:00:00-04:00,108.25,109.12000274658203,107.33999633789062,109.0199966430664,17577300,0.0,0.0
2024-03-12 00:00:00-04:00,109.05999755859375,109.27999877929688,108.02999877929688,108.31999969482422,14957200,0.0,0.0
2024-03-13 00:00:00-04:00,109.13999938964844,110.3499984741211,109.11000061035156,109.52999877929688,17122200,0.0,0.0
2024-03-14 00:00:00-04:00,109.83000183105469,111.55000305175781,109.69000244140625,111.47000122070312,22121000,0.0,0.0
2024-03-15 00:00:00-04:00,110.8499984741211,112.30000305175781,110.8499984741211,111.2699966430664,38263900,0.0,0.0
2024-03-18 00:00:00-04:00,111.79000091552734,112.86000061035156,111.0999984741211,112.30000305175781,16770500,0.0,0.0
2024-03-19 00:00:00-04:00,112.22000122070312,113.48999786376953,112.05999755859375,113.08999633789062,14878800,0.0,0.0
2024-03-20 00:00:00-04:00,112.72000122070312,113.4000015258789,112.12999725341797,112.98999786376953,16119700,0.0,0.0
2024-03-21 00:00:00-04:00,112.91999816894531,113.91000366210938,112.56999969482422,113.48999786376953,14878000,0.0,0.0
2024-03-22 00:00:00-04:00,113.4800033569336,113.69000244140625,112.81999969482422,113.48999786376953,14695400,0.0,0.0
2024-03-25 00:00:00-04:00,113.83000183105469,115.77999877929688,113.83000183105469,114.6500015258789,14011700,0.0,0.0
2024-03-26 00:00:00-04:00,114.66000366210938,114.9800033569336,113.41000366210938,113.79000091552734,13152300,0.0,0.0
2024-03-27 00:00:00-04:00,113.4800033569336,115.05999755859375,113.41000366210938,114.97000122070312,12415700,0.0,0.0
2024-03-28 00:00:00-04:00,115.52999877929688,116.44999694824219,115.05999755859375,116.23999786376953,18482100,0.0,0.0
2024-04-01 00:00:00-04:00,116.41000366210938,117.23999786376953,115.37999725341797,116.98999786376953,13817000,0.0,0.0
2024-04-02 00:00:00-04:00,117.91999816894531,119.5999984741211,117.33000183105469,119.27999877929688,19919600,0.0,0.0
2024-04-03 00:00:00-04:00,119.4800033569336,119.75,118.7300033569336,119.30000305175781,16504300,0.0,0.0
2024-04-04 00:00:00-04:00,119.05000305175781,119.87999725341797,118.63999938964844,119.72000122070312,18467400,0.0,0.0
2024-04-05 00:00:00-04:00,119.9800033569336,122.1500015258789,119.63999938964844,121.37000274658203,21714100,0.0,0.0
