Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-01 00:00:00-05:00,1320.3071714479952,1401.7901105486667,1314.4022653636134,1393.236572265625,4441500,0.0,0.0
2024-03-04 00:00:00-05:00,1397.1997169453796,1432.0712278495087,1379.3157968668334,1396.3134765625,3485400,0.0,0.0
2024-03-05 00:00:00-05:00,1389.0842090152846,1389.0842090152846,1326.7197998444854,1337.0557861328125,3604000,0.0,0.0
2024-03-06 00:00:00-05:00,1385.678651407063,1388.9148690584302,1341.347550483942,1344.2750244140625,4319600,0.0,0.0
2024-03-07 00:00:00-05:00,1376.1294172478079,1408.312426640845,1367.0680317178578,1401.0433349609375,6283200,0.0,0.0
2024-03-08 00:00:00-05:00,1388.3373635649323,1407.0078498958214,1296.0603081641923,1303.1700439453125,7390200,0.0,0.0
2024-03-11 00:00:00-04:00,1272.5107054074717,1293.5112345092748,1247.248297430596,1287.63623046875,3110500,0.0,0.0
2024-03-12 00:00:00-04:00,1301.4573645425185,1302.2440532618505,1253.9397613999513,1286.4014892578125,4278900,0.0,0.0
2024-03-13 00:00:00-04:00,1277.439716831794,1277.439716831794,1247.0491230433574,1252.5357666015625,3783800,0.0,0.0
2024-03-14 00:00:00-04:00,1257.1859887179207,1267.7310456970122,1242.4188004676482,1256.9171142578125,3802900,0.0,0.0
2024-03-15 00:00:00-04:00,1248.1444183205458,1261.9954642742111,1224.8535936131912,1230.2606201171875,8877600,0.0,0.0
2024-03-18 00:00:00-04:00,1248.6622878959806,1257.5245704047006,1226.4767404474271,1231.9932861328125,2573700,0.0,0.0
2024-03-19 00:00:00-04:00,1211.7892600682046,1235.0104355608655,1198.914160085303,1232.760009765625,2449100,0.0,0.0
2024-03-20 00:00:00-04:00,1239.02001953125,1287.989990234375,1226.5899658203125,1276.0,4094600,5.25,0.0
2024-03-21 00:00:00-04:00,1328.3199462890625,1403.6099853515625,1316.0,1348.0,7246800,0.0,0.0
2024-03-22 00:00:00-04:00,1350.0,1376.219970703125,1346.1500244140625,1353.469970703125,3859500,0.0,0.0
2024-03-25 00:00:00-04:00,1345.030029296875,1358.43994140625,1337.469970703125,1351.5799560546875,2123700,0.0,0.0
2024-03-26 00:00:00-04:00,1364.68994140625,1379.93994140625,1330.510009765625,1331.489990234375,2352200,0.0,0.0
2024-03-27 00:00:00-04:00,1350.0,1350.0,1296.02001953125,1318.72998046875,2558300,0.0,0.0
2024-03-28 00:00:00-04:00,1317.9000244140625,1330.0899658203125,1311.530029296875,1325.4100341796875,1985600,0.0,0.0
2024-04-01 00:00:00-04:00,1325.6800537109375,1362.97998046875,1325.4100341796875,1350.260009765625,1725200,0.0,0.0
2024-04-02 00:00:00-04:00,1315.7900390625,1342.3699951171875,1303.4100341796875,1338.760009765625,2469400,0.0,0.0
2024-04-03 00:00:00-04:00,1328.0,1376.8199462890625,1325.27001953125,1363.2099609375,2865000,0.0,0.0
2024-04-04 00:00:00-04:00,1385.3199462890625,1403.97998046875,1315.0,1317.5,2701400,0.0,0.0
2024-04-05 00:00:00-04:00,1326.0,1361.22998046875,1314.199951171875,1339.4300537109375,1941600,0.0,0.0
