Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-01 00:00:00-04:00,158.71868896484375,159.3978001736422,157.39926655767218,158.71868896484375,4893400,0.0,0.0
2023-05-02 00:00:00-04:00,159.4366031468958,160.54258850849567,158.67987709967034,160.10601806640625,7541700,0.0,0.0
2023-05-03 00:00:00-04:00,160.61049695968038,161.22168961886874,157.6611929780373,158.0104522705078,5937200,0.0,0.0
2023-05-04 00:00:00-04:00,157.82611934358317,158.0395564008593,156.4387932748016,157.29254150390625,5128000,0.0,0.0
2023-05-05 00:00:00-04:00,157.98135574757094,158.26271133671054,156.8656741032957,157.8261260986328,5193700,0.0,0.0
2023-05-08 00:00:00-04:00,157.15670337746295,157.7193996712494,156.52608857072258,157.46714782714844,4994900,0.0,0.0
2023-05-09 00:00:00-04:00,156.9238621022376,157.29252877196646,155.99249912737443,156.2447509765625,5520500,0.0,0.0
2023-05-10 00:00:00-04:00,156.3902728717723,157.1373025278663,155.28428764226877,156.82684326171875,6756600,0.0,0.0
2023-05-11 00:00:00-04:00,157.0014873600937,157.35074664845945,154.63428716156088,156.18655395507812,5867600,0.0,0.0
2023-05-12 00:00:00-04:00,156.54551496556311,156.73954462059342,155.23578888795953,155.98281860351562,3904200,0.0,0.0
2023-05-15 00:00:00-04:00,156.00222409713294,156.22535745750596,154.19772020080234,154.78952026367188,5104500,0.0,0.0
2023-05-16 00:00:00-04:00,154.31414042819554,155.46863688658644,153.79995516910762,154.58578491210938,5599200,0.0,0.0
2023-05-17 00:00:00-04:00,155.0223496885196,155.28429786113063,153.06263095517144,154.24623107910156,6840700,0.0,0.0
2023-05-18 00:00:00-04:00,153.92608664719663,154.18802003527819,152.85890127663038,153.75144958496094,5173000,0.0,0.0
2023-05-19 00:00:00-04:00,153.85815034593057,155.1581652445936,153.42157994605273,154.16860961914062,6524000,0.0,0.0
2023-05-22 00:00:00-04:00,154.44231385774728,155.55664388011263,153.24978340562913,153.33775329589844,5675900,1.19,0.0
2023-05-23 00:00:00-04:00,153.56256163083805,154.70621477499034,152.84898841171713,153.27908325195312,5793000,0.0,0.0
2023-05-24 00:00:00-04:00,153.54300254078365,153.6016491233162,152.40911889447364,153.13246154785156,5015100,0.0,0.0
2023-05-25 00:00:00-04:00,152.53622274339506,152.77080911398758,150.25868559925033,150.9331512451172,6886100,0.0,0.0
2023-05-26 00:00:00-04:00,151.2068217846581,151.78353307633205,150.72784982713665,150.87448120117188,6845400,0.0,0.0
2023-05-30 00:00:00-04:00,150.5030405232728,151.88129496643688,149.86768261610334,150.89402770996094,5593100,0.0,0.0
