Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-01 00:00:00-05:00,161.8300018310547,162.57000732421875,161.08999633789062,162.1199951171875,5668000,0.0,0.0
2024-03-04 00:00:00-05:00,161.32000732421875,161.61000061035156,158.27000427246094,159.83999633789062,8532900,0.0,0.0
2024-03-05 00:00:00-05:00,160.6199951171875,161.24000549316406,159.1999969482422,159.97000122070312,8298200,0.0,0.0
2024-03-06 00:00:00-05:00,159.4600067138672,160.92999267578125,159.22000122070312,159.33999633789062,5773700,0.0,0.0
2024-03-07 00:00:00-05:00,160.0,160.36000061035156,158.24000549316406,158.8699951171875,5188700,0.0,0.0
2024-03-08 00:00:00-05:00,158.8699951171875,160.38999938964844,158.42999267578125,159.52000427246094,5283200,0.0,0.0
2024-03-11 00:00:00-04:00,159.49000549316406,161.32000732421875,158.8800048828125,161.22999572753906,4620800,0.0,0.0
2024-03-12 00:00:00-04:00,161.5800018310547,163.11000061035156,161.1300048828125,162.74000549316406,8018700,0.0,0.0
2024-03-13 00:00:00-04:00,162.52999877929688,162.67999267578125,159.80999755859375,161.10000610351562,6260000,0.0,0.0
2024-03-14 00:00:00-04:00,160.94000244140625,161.5399932861328,158.69000244140625,159.2100067138672,6988300,0.0,0.0
2024-03-15 00:00:00-04:00,158.05999755859375,159.19000244140625,157.10000610351562,158.17999267578125,13165500,0.0,0.0
2024-03-18 00:00:00-04:00,158.57000732421875,158.69000244140625,156.5,156.75999450683594,6602300,0.0,0.0
2024-03-19 00:00:00-04:00,156.6699981689453,156.86000061035156,155.66000366210938,156.2100067138672,7840600,0.0,0.0
2024-03-20 00:00:00-04:00,155.6999969482422,156.44000244140625,155.2100067138672,155.75999450683594,5982300,0.0,0.0
2024-03-21 00:00:00-04:00,155.58999633789062,156.9499969482422,155.10000610351562,155.75,5915800,0.0,0.0
2024-03-22 00:00:00-04:00,155.69000244140625,156.36000061035156,155.11000061035156,155.22999572753906,7245400,0.0,0.0
2024-03-25 00:00:00-04:00,155.39999389648438,155.97999572753906,154.89999389648438,155.22000122070312,7498100,0.0,0.0
2024-03-26 00:00:00-04:00,155.61000061035156,156.22999572753906,154.75999450683594,155.77000427246094,6864100,0.0,0.0
2024-03-27 00:00:00-04:00,155.99000549316406,158.22000122070312,155.44000244140625,157.9600067138672,8461600,0.0,0.0
2024-03-28 00:00:00-04:00,158.1999969482422,159.13999938964844,158.11000061035156,158.19000244140625,6181500,0.0,0.0
2024-04-01 00:00:00-04:00,157.72000122070312,158.14999389648438,156.77000427246094,157.77999877929688,4364700,0.0,0.0
2024-04-02 00:00:00-04:00,156.57000732421875,157.8300018310547,155.9499969482422,157.72999572753906,6102300,0.0,0.0
2024-04-03 00:00:00-04:00,157.7899932861328,158.0500030517578,154.25,154.25999450683594,8098200,0.0,0.0
2024-04-04 00:00:00-04:00,155.30999755859375,155.5,152.41000366210938,152.5,6947400,0.0,0.0
2024-04-05 00:00:00-04:00,152.02999877929688,153.00999450683594,151.61000061035156,152.38999938964844,6778100,0.0,0.0
