Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-01 00:00:00-05:00,769.02001953125,784.0800170898438,764.1300048828125,782.1199951171875,4240500,0.0,0.0
2024-03-04 00:00:00-05:00,796.4400024414062,800.780029296875,786.1599731445312,792.280029296875,3855600,0.0,0.0
2024-03-05 00:00:00-05:00,785.3099975585938,788.530029296875,769.280029296875,777.5900268554688,3168700,0.0,0.0
2024-03-06 00:00:00-05:00,784.2899780273438,787.8499755859375,774.0,779.77001953125,2518600,0.0,0.0
2024-03-07 00:00:00-05:00,771.8400268554688,792.989990234375,761.1199951171875,780.1599731445312,3977400,0.0,0.0
2024-03-08 00:00:00-05:00,780.0,780.0,755.0,762.1400146484375,4042900,0.0,0.0
2024-03-11 00:00:00-04:00,752.2100219726562,756.7999877929688,727.6199951171875,734.3699951171875,3968900,0.0,0.0
2024-03-12 00:00:00-04:00,740.9600219726562,755.969970703125,738.010009765625,754.9500122070312,2701700,0.0,0.0
2024-03-13 00:00:00-04:00,757.0,760.77001953125,745.7100219726562,757.8400268554688,2357500,0.0,0.0
2024-03-14 00:00:00-04:00,764.9500122070312,768.0,749.4000244140625,760.72998046875,2647500,0.0,0.0
2024-03-15 00:00:00-04:00,755.3800048828125,760.8900146484375,747.7100219726562,754.1699829101562,3729300,0.0,0.0
2024-03-18 00:00:00-04:00,762.280029296875,769.6799926757812,758.25,762.6599731445312,2521400,0.0,0.0
2024-03-19 00:00:00-04:00,758.4400024414062,773.8499755859375,755.0,772.780029296875,2557100,0.0,0.0
2024-03-20 00:00:00-04:00,770.1099853515625,773.1599731445312,756.6400146484375,772.8599853515625,2038000,0.0,0.0
2024-03-21 00:00:00-04:00,774.0,780.5399780273438,758.8800048828125,770.260009765625,3013200,0.0,0.0
2024-03-22 00:00:00-04:00,770.0,777.0,767.280029296875,770.6099853515625,1979700,0.0,0.0
2024-03-25 00:00:00-04:00,771.0999755859375,778.489990234375,768.1500244140625,773.1400146484375,1806600,0.0,0.0
2024-03-26 00:00:00-04:00,774.2000122070312,778.3300170898438,769.0,774.9000244140625,2099000,0.0,0.0
2024-03-27 00:00:00-04:00,778.7100219726562,785.260009765625,767.3800048828125,778.1799926757812,2297700,0.0,0.0
2024-03-28 00:00:00-04:00,780.3200073242188,793.6699829101562,776.4400024414062,777.9600219726562,3209400,0.0,0.0
2024-04-01 00:00:00-04:00,776.0,777.5,753.8200073242188,760.5499877929688,2921300,0.0,0.0
2024-04-02 00:00:00-04:00,755.0700073242188,765.0700073242188,753.5,763.9600219726562,2596800,0.0,0.0
2024-04-03 00:00:00-04:00,765.6900024414062,787.25,765.4099731445312,775.989990234375,3044900,0.0,0.0
2024-04-04 00:00:00-04:00,781.5399780273438,787.9000244140625,767.8200073242188,768.0800170898438,2354000,0.0,0.0
2024-04-05 00:00:00-04:00,765.469970703125,786.7100219726562,763.0900268554688,784.2100219726562,2111900,0.0,0.0
